,id,date,jspsychID,prolificID,completion,block,trial_num,stimulus,time_elapse,causal_rating,cf_resp,animacy_rating,cause_rt,anim_rt,cf_rt,trial_rt,subject_id,vid_num,agent,outcome,cf
2458,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,11,05_a_in_out.mp4,471989.0,100,,100,11384.900000095367,14969.5,,16036.600000023842,95,05,animate,outcome_in,cf_out
2459,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,12,04_a_in_out.mp4,486063.0,1,,100,9892.100000023842,11926.899999976158,,13064.799999952316,95,04,animate,outcome_in,cf_out
2460,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,13,19_a_out_in.mp4,501632.0,1,,100,11119.100000023842,13222.100000023842,,14304.200000047684,95,19,animate,outcome_out,cf_in
2461,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,14,14_p_out_out.mp4,521071.0,100,,1,9704.699999928474,16604.100000023842,,17674.199999928474,95,14,inanimate,outcome_out,cf_out
2463,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,16,06_a_in_out.mp4,545360.0,100,,100,8538.0,10378.600000023842,,12019.799999952316,95,06,animate,outcome_in,cf_out
2464,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,17,21_p_out_in.mp4,557452.0,1,,100,8849.300000071526,10656.400000095367,,11833.700000047684,95,21,inanimate,outcome_out,cf_in
2465,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,18,11_p_in_in.mp4,579967.0,100,,1,15290.0,19864.200000047684,,21006.0,95,11,inanimate,outcome_in,cf_in
2466,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,19,13_p_out_out.mp4,629976.0,100,,1,43696.200000047684,47097.10000002384,,47995.89999997616,95,13,inanimate,outcome_out,cf_out
2467,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,20,02_p_in_out.mp4,649245.0,1,,1,15990.599999904633,10485.399999976158,,17756.299999952316,95,02,inanimate,outcome_in,cf_out
2468,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,21,10_p_in_in.mp4,660139.0,1,,1,5561.800000071526,7332.600000023842,,8879.200000047684,95,10,inanimate,outcome_in,cf_in
2469,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,22,23_p_out_in.mp4,676242.0,100,,1,9976.399999976158,13191.099999904633,,14344.299999952316,95,23,inanimate,outcome_out,cf_in
2470,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,23,18_a_out_out.mp4,692720.0,1,,100,11842.100000023842,13684.899999976158,,14720.0,95,18,animate,outcome_out,cf_out
2471,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,24,19_p_out_in.mp4,707309.0,1,,1,10849.0,12630.400000095367,,14075.400000095367,95,19,inanimate,outcome_out,cf_in
2472,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,25,10_a_in_in.mp4,719186.0,1,,100,6991.299999952316,10192.199999928474,,11363.299999952316,95,10,animate,outcome_in,cf_in
2473,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,26,09_p_in_in.mp4,736444.0,1,,1,13140.899999976158,15633.700000047684,,16743.399999976158,95,09,inanimate,outcome_in,cf_in
2474,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,27,22_p_out_in.mp4,746411.0,1,,1,5868.699999928474,7344.5,,8457.699999928474,95,22,inanimate,outcome_out,cf_in
2475,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,28,01_a_in_out.mp4,760245.0,1,,100,10113.5,12230.600000023842,,13320.0,95,01,animate,outcome_in,cf_out
2476,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,29,22_a_out_in.mp4,781264.0,100,,100,17232.800000071526,19076.200000047684,,20006.300000071526,95,22,animate,outcome_out,cf_in
2477,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,30,16_p_out_out.mp4,808017.0,1,,1,15869.199999928474,22519.600000023842,,25493.100000023842,95,16,inanimate,outcome_out,cf_out
2478,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,31,06_p_in_out.mp4,817911.0,100,,1,5290.800000071526,7339.100000023842,,8380.700000047684,95,06,inanimate,outcome_in,cf_out
2479,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,32,21_a_out_in.mp4,831125.0,1,,100,9244.899999976158,11261.699999928474,,11951.199999928474,95,21,animate,outcome_out,cf_in
2480,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,33,01_p_in_out.mp4,856520.0,1,,1,21876.900000095367,23104.300000071526,,24132.800000071526,95,01,inanimate,outcome_in,cf_out
2481,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,34,24_p_out_in.mp4,864703.0,100,,1,4730.899999976158,6408.600000023842,,7423.899999976158,95,24,inanimate,outcome_out,cf_in
2482,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,35,23_a_out_in.mp4,878688.0,100,,100,10058.200000047684,11809.399999976158,,12727.700000047684,95,23,animate,outcome_out,cf_in
2483,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,36,15_p_out_out.mp4,910727.0,1,,1,27613.299999952316,28962.099999904633,,30028.399999976158,95,15,inanimate,outcome_out,cf_out
2484,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,37,18_p_out_out.mp4,920294.0,1,,1,4587.299999952316,5800.600000023842,,8558.699999928474,95,18,inanimate,outcome_out,cf_out
2485,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,38,20_p_out_in.mp4,936282.0,1,,1,5803.700000047684,10907.200000047684,,15728.700000047684,95,20,inanimate,outcome_out,cf_in
2487,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,40,15_a_out_out.mp4,962298.0,79,,100,10563.600000023842,13510.0,,14326.800000071526,95,15,animate,outcome_out,cf_out
2489,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,42,16_a_out_out.mp4,991474.0,32,,100,9513.799999952316,12848.0,,14269.799999952316,95,16,animate,outcome_out,cf_out
2490,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,43,11_a_in_in.mp4,1018524.0,87,,100,21549.0,24038.399999976158,,25040.100000023842,95,11,animate,outcome_in,cf_in
2491,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,44,03_p_in_out.mp4,1034274.0,93,,1,6281.0,9005.100000023842,,15493.399999976158,95,03,inanimate,outcome_in,cf_out
2492,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,45,12_p_in_in.mp4,1046469.0,6,,1,7078.199999928474,9494.799999952316,,10930.899999976158,95,12,inanimate,outcome_in,cf_in
2493,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,46,14_a_out_out.mp4,1056585.0,79,,100,5470.5,8028.0,,8852.799999952316,95,14,animate,outcome_out,cf_out
2494,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,47,04_p_in_out.mp4,1130748.0,82,,1,66839.29999995232,71254.0,,72151.70000004768,95,04,inanimate,outcome_in,cf_out
2495,95,2021-09-30 19:09:20.730450,jqjw4dz655upgom,613d54e0d386dced808141e4,1,video-slider-response,48,09_a_in_in.mp4,1142165.0,1,,100,6019.0,9224.700000047684,,10153.100000023842,95,09,animate,outcome_in,cf_in
2498,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,3,18_p_out_out.mp4,165523.0,1,,100,22676.800000000047,31404.800000000047,,32300.199999999953,48,18,inanimate,outcome_out,cf_out
2499,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,4,12_a_in_in.mp4,456059.0,1,,100,283599.90000000014,288106.1000000001,,289022.80000000005,48,12,animate,outcome_in,cf_in
2500,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,5,10_p_in_in.mp4,475034.0,100,,100,11801.5,16653.100000000093,,17463.100000000093,48,10,inanimate,outcome_in,cf_in
2501,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,6,17_p_out_out.mp4,848435.0,1,,100,369727.2000000002,371799.7000000002,,373141.6000000001,48,17,inanimate,outcome_out,cf_out
2502,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,7,24_a_out_in.mp4,1046122.0,1,,100,193156.80000000028,195292.80000000028,,196181.80000000028,48,24,animate,outcome_out,cf_in
2503,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,8,20_a_out_in.mp4,1065666.0,100,,100,15503.80000000028,17489.200000000186,,18285.0,48,20,animate,outcome_out,cf_in
2504,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,9,11_p_in_in.mp4,1081738.0,100,,100,11119.5,13740.80000000028,,15055.899999999907,48,11,inanimate,outcome_in,cf_in
2505,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,10,23_a_out_in.mp4,1106042.0,1,,99,20878.0,22747.69999999972,,23789.0,48,23,animate,outcome_out,cf_in
2506,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,11,19_a_out_in.mp4,1121751.0,2,,100,12510.299999999814,14004.799999999814,,14698.799999999814,48,19,animate,outcome_out,cf_in
2507,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,12,12_p_in_in.mp4,1132958.0,1,,100,6790.5,9072.899999999907,,10698.5,48,12,inanimate,outcome_in,cf_in
2508,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,13,01_p_in_out.mp4,1153813.0,100,,99,16459.0,18971.799999999814,,19593.100000000093,48,01,inanimate,outcome_in,cf_out
2509,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,14,21_p_out_in.mp4,1168037.0,1,,100,10127.5,11710.399999999907,,12453.899999999907,48,21,inanimate,outcome_out,cf_in
2510,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,15,19_p_out_in.mp4,1262164.0,100,,100,88580.5,90559.30000000028,,92120.90000000037,48,19,inanimate,outcome_out,cf_in
2511,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,16,24_p_out_in.mp4,1293772.0,2,,98,27109.69999999972,28590.399999999907,,30100.299999999814,48,24,inanimate,outcome_out,cf_in
2512,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,17,16_a_out_out.mp4,1314478.0,1,,95,15746.100000000093,17933.200000000186,,18685.600000000093,48,16,animate,outcome_out,cf_out
2513,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,18,11_a_in_in.mp4,1328556.0,98,,95,10752.0,12281.600000000093,,13565.600000000093,48,11,animate,outcome_in,cf_in
2514,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,19,09_p_in_in.mp4,1337186.0,100,,100,6221.600000000093,7405.399999999907,,8374.0,48,09,inanimate,outcome_in,cf_in
2515,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,20,03_p_in_out.mp4,1353790.0,100,,100,10897.80000000028,12970.0,,14587.399999999907,48,03,inanimate,outcome_in,cf_out
2516,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,21,05_p_in_out.mp4,1799787.0,100,,100,209809.40000000037,443350.0,,443985.9000000004,48,05,inanimate,outcome_in,cf_out
2518,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,23,06_p_in_out.mp4,1938402.0,100,,100,121563.1000000001,122437.0,,123888.80000000028,48,06,inanimate,outcome_in,cf_out
2519,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,24,04_p_in_out.mp4,1950244.0,100,,100,8560.80000000028,10646.80000000028,,11325.80000000028,48,04,inanimate,outcome_in,cf_out
2520,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,25,20_p_out_in.mp4,1961370.0,1,,100,5523.0,10213.399999999907,,10857.700000000186,48,20,inanimate,outcome_out,cf_in
2521,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,26,22_p_out_in.mp4,1981978.0,4,,94,17221.69999999972,18196.399999999907,,18852.899999999907,48,22,inanimate,outcome_out,cf_in
2522,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,27,15_a_out_out.mp4,2013248.0,1,,93,26912.80000000028,28769.899999999907,,29499.399999999907,48,15,animate,outcome_out,cf_out
2524,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,29,02_a_in_out.mp4,2038353.0,1,,98,10760.600000000093,12393.5,,13296.0,48,02,animate,outcome_in,cf_out
2525,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,30,05_a_in_out.mp4,2045745.0,100,,100,4532.200000000186,5919.100000000093,,6626.899999999907,48,05,animate,outcome_in,cf_out
2526,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,31,23_p_out_in.mp4,2057318.0,1,,100,9167.600000000093,10569.0,,11312.19999999972,48,23,inanimate,outcome_out,cf_in
2527,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,32,18_a_out_out.mp4,2070122.0,3,,100,9968.799999999814,10819.399999999907,,11541.100000000093,48,18,animate,outcome_out,cf_out
2528,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,33,03_a_in_out.mp4,2078695.0,99,,98,5179.800000000279,6096.5,,7051.800000000279,48,03,animate,outcome_in,cf_out
2529,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,34,06_a_in_out.mp4,2089589.0,99,,99,4375.5,8294.899999999907,,9372.0,48,06,animate,outcome_in,cf_out
2530,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,35,15_p_out_out.mp4,2107931.0,4,,96,16131.500000000233,17185.000000000233,,18087.59999999986,48,15,inanimate,outcome_out,cf_out
2531,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,36,14_p_out_out.mp4,2143619.0,99,,99,32565.099999999627,34320.299999999814,,35426.39999999944,48,14,inanimate,outcome_out,cf_out
2532,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,37,10_a_in_in.mp4,2154927.0,74,,100,6796.5,8118.100000000559,,9297.100000000559,48,10,animate,outcome_in,cf_in
2533,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,38,01_a_in_out.mp4,2171388.0,65,,98,12433.300000000745,14338.400000000373,,15204.100000000559,48,01,animate,outcome_in,cf_out
2534,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,39,16_p_out_out.mp4,2180826.0,13,,92,5481.899999999441,6896.200000000186,,7922.700000000186,48,16,inanimate,outcome_out,cf_out
2535,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,40,14_a_out_out.mp4,2211093.0,72,,100,27421.700000000186,28514.400000000373,,29246.799999999814,48,14,animate,outcome_out,cf_out
2536,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,41,02_p_in_out.mp4,2218363.0,63,,100,5033.0,6231.799999999814,,7006.5,48,02,inanimate,outcome_in,cf_out
2537,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,42,13_p_out_out.mp4,2250579.0,88,,98,14291.100000000559,13041.900000000373,,30207.200000000186,48,13,inanimate,outcome_out,cf_out
2538,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,43,04_a_in_out.mp4,2275491.0,87,,99,21455.10000000056,23284.10000000056,,24400.60000000056,48,04,animate,outcome_in,cf_out
2539,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,44,21_a_out_in.mp4,2384098.0,13,,93,104246.29999999981,105422.0,,106852.59999999963,48,21,animate,outcome_out,cf_in
2540,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,45,17_a_out_out.mp4,2418178.0,2,,99,29597.0,31133.299999999814,,32311.200000000186,48,17,animate,outcome_out,cf_out
2541,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,46,13_a_out_out.mp4,2577676.0,100,,100,155650.89999999944,157131.19999999925,,158230.2999999998,48,13,animate,outcome_out,cf_out
2542,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,47,09_a_in_in.mp4,2588425.0,98,,98,6284.200000000186,8298.100000000559,,8991.100000000559,48,09,animate,outcome_in,cf_in
2543,48,2021-09-30 17:37:04.365982,jsk29ohbeorw0rk,6154f3944aafae35e9e26b36,1,video-slider-response,48,22_a_out_in.mp4,2597026.0,86,,100,5627.200000000186,6267.700000000186,,7093.5,48,22,animate,outcome_out,cf_in
2544,58,2021-09-30 17:46:04.846624,jsr4u272s1fxhbg,60f09e8d836fb8fd1e90a271,1,video-slider-response,1,09_a_in_in.mp4,247321.0,1,,100,11002.0,22138.0,,31242.09999999404,58,09,animate,outcome_in,cf_in
2545,58,2021-09-30 17:46:04.846624,jsr4u272s1fxhbg,60f09e8d836fb8fd1e90a271,1,video-slider-response,2,05_a_in_out.mp4,260217.0,100,,100,9062.10000000149,10854.10000000149,,12142.20000000298,58,05,animate,outcome_in,cf_out
2546,58,2021-09-30 17:46:04.846624,jsr4u272s1fxhbg,60f09e8d836fb8fd1e90a271,1,video-slider-response,3,01_p_in_out.mp4,287105.0,1,,100,6239.60000000149,7543.60000000149,,26383.70000000298,58,01,inanimate,outcome_in,cf_out
2547,58,2021-09-30 17:46:04.846624,jsr4u272s1fxhbg,60f09e8d836fb8fd1e90a271,1,video-slider-response,4,04_a_in_out.mp4,303969.0,100,,100,14736.40000000596,15848.20000000298,,16360.40000000596,58,04,animate,outcome_in,cf_out
2548,58,2021-09-30 17:46:04.846624,jsr4u272s1fxhbg,60f09e8d836fb8fd1e90a271,1,video-slider-response,5,06_p_in_out.mp4,321385.0,100,,1,7594.19999999553,8906.10000000149,,16162.10000000149,58,06,inanimate,outcome_in,cf_out
2549,58,2021-09-30 17:46:04.846624,jsr4u272s1fxhbg,60f09e8d836fb8fd1e90a271,1,video-slider-response,6,09_p_in_in.mp4,337625.0,1,,1,5708.5,11348.69999999553,,14236.60000000149,58,09,inanimate,outcome_in,cf_in
2550,58,2021-09-30 17:46:04.846624,jsr4u272s1fxhbg,60f09e8d836fb8fd1e90a271,1,video-slider-response,7,14_a_out_out.mp4,345649.0,100,,100,4930.30000000447,7106.20000000298,,7770.30000000447,58,14,animate,outcome_out,cf_out
2551,58,2021-09-30 17:46:04.846624,jsr4u272s1fxhbg,60f09e8d836fb8fd1e90a271,1,video-slider-response,8,21_a_out_in.mp4,364777.0,99,,100,15270.89999999851,16727.0,,17375.0,58,21,animate,outcome_out,cf_in
2552,58,2021-09-30 17:46:04.846624,jsr4u272s1fxhbg,60f09e8d836fb8fd1e90a271,1,video-slider-response,9,19_p_out_in.mp4,376617.0,100,,1,5319.80000000447,10703.89999999851,,11335.89999999851,58,19,inanimate,outcome_out,cf_in
2553,58,2021-09-30 17:46:04.846624,jsr4u272s1fxhbg,60f09e8d836fb8fd1e90a271,1,video-slider-response,10,18_a_out_out.mp4,390673.0,1,,100,10792.40000000596,11848.40000000596,,12552.30000000447,58,18,animate,outcome_out,cf_out
2554,58,2021-09-30 17:46:04.846624,jsr4u272s1fxhbg,60f09e8d836fb8fd1e90a271,1,video-slider-response,11,03_a_in_out.mp4,399113.0,100,,100,5351.39999999851,6695.30000000447,,7687.30000000447,58,03,animate,outcome_in,cf_out
2555,58,2021-09-30 17:46:04.846624,jsr4u272s1fxhbg,60f09e8d836fb8fd1e90a271,1,video-slider-response,12,14_p_out_out.mp4,410009.0,100,,1,4214.79999999702,9446.70000000298,,10142.79999999702,58,14,inanimate,outcome_out,cf_out
2556,58,2021-09-30 17:46:04.846624,jsr4u272s1fxhbg,60f09e8d836fb8fd1e90a271,1,video-slider-response,13,11_a_in_in.mp4,423897.0,99,,100,10986.40000000596,12786.40000000596,,13634.40000000596,58,11,animate,outcome_in,cf_in
2557,58,2021-09-30 17:46:04.846624,jsr4u272s1fxhbg,60f09e8d836fb8fd1e90a271,1,video-slider-response,14,10_p_in_in.mp4,456529.0,14,,10,24376.59999999404,31056.5,,32128.59999999404,58,10,inanimate,outcome_in,cf_in
2558,58,2021-09-30 17:46:04.846624,jsr4u272s1fxhbg,60f09e8d836fb8fd1e90a271,1,video-slider-response,15,22_a_out_in.mp4,469841.0,100,,100,9830.30000000447,11990.40000000596,,12558.40000000596,58,22,animate,outcome_out,cf_in
2559,58,2021-09-30 17:46:04.846624,jsr4u272s1fxhbg,60f09e8d836fb8fd1e90a271,1,video-slider-response,16,23_p_out_in.mp4,487817.0,100,,1,9282.10000000149,15106.20000000298,,16722.29999999702,58,23,inanimate,outcome_out,cf_in
2560,58,2021-09-30 17:46:04.846624,jsr4u272s1fxhbg,60f09e8d836fb8fd1e90a271,1,video-slider-response,17,18_p_out_out.mp4,505129.0,1,,17,9538.19999999553,16410.19999999553,,17058.19999999553,58,18,inanimate,outcome_out,cf_out
2563,58,2021-09-30 17:46:04.846624,jsr4u272s1fxhbg,60f09e8d836fb8fd1e90a271,1,video-slider-response,20,16_a_out_out.mp4,550185.0,7,,100,15337.89999999851,17105.89999999851,,17681.79999999702,58,16,animate,outcome_out,cf_out
2564,58,2021-09-30 17:46:04.846624,jsr4u272s1fxhbg,60f09e8d836fb8fd1e90a271,1,video-slider-response,21,15_a_out_out.mp4,565465.0,12,,100,9796.0,12556.10000000149,,13276.0,58,15,animate,outcome_out,cf_out
2565,58,2021-09-30 17:46:04.846624,jsr4u272s1fxhbg,60f09e8d836fb8fd1e90a271,1,video-slider-response,22,17_p_out_out.mp4,577753.0,1,,1,4208.70000000298,10264.70000000298,,10784.5,58,17,inanimate,outcome_out,cf_out
2566,58,2021-09-30 17:46:04.846624,jsr4u272s1fxhbg,60f09e8d836fb8fd1e90a271,1,video-slider-response,23,12_a_in_in.mp4,592465.0,3,,100,9998.39999999851,12438.39999999851,,12958.29999999702,58,12,animate,outcome_in,cf_in
2567,58,2021-09-30 17:46:04.846624,jsr4u272s1fxhbg,60f09e8d836fb8fd1e90a271,1,video-slider-response,24,17_a_out_out.mp4,616809.0,3,,97,15025.19999999553,22137.09999999404,,22841.19999999553,58,17,animate,outcome_out,cf_out
2568,58,2021-09-30 17:46:04.846624,jsr4u272s1fxhbg,60f09e8d836fb8fd1e90a271,1,video-slider-response,25,15_p_out_out.mp4,644881.0,32,,1,21001.89999999851,26162.0,,26818.0,58,15,inanimate,outcome_out,cf_out
2569,58,2021-09-30 17:46:04.846624,jsr4u272s1fxhbg,60f09e8d836fb8fd1e90a271,1,video-slider-response,26,20_p_out_in.mp4,668001.0,100,,38,10257.39999999851,21401.19999999553,,21865.29999999702,58,20,inanimate,outcome_out,cf_in
2570,58,2021-09-30 17:46:04.846624,jsr4u272s1fxhbg,60f09e8d836fb8fd1e90a271,1,video-slider-response,27,20_a_out_in.mp4,677281.0,100,,96,4693.89999999851,7390.0,,8526.0,58,20,animate,outcome_out,cf_in
2571,58,2021-09-30 17:46:04.846624,jsr4u272s1fxhbg,60f09e8d836fb8fd1e90a271,1,video-slider-response,28,22_p_out_in.mp4,729409.0,100,,20,41912.39999999851,50120.39999999851,,50624.5,58,22,inanimate,outcome_out,cf_in
2572,58,2021-09-30 17:46:04.846624,jsr4u272s1fxhbg,60f09e8d836fb8fd1e90a271,1,video-slider-response,29,03_p_in_out.mp4,763049.0,100,,26,24587.89999999851,30443.79999999702,,31051.89999999851,58,03,inanimate,outcome_in,cf_out
2573,58,2021-09-30 17:46:04.846624,jsr4u272s1fxhbg,60f09e8d836fb8fd1e90a271,1,video-slider-response,30,24_a_out_in.mp4,803337.0,42,,100,37632.5,39208.60000000149,,39784.5,58,24,animate,outcome_out,cf_in
2574,58,2021-09-30 17:46:04.846624,jsr4u272s1fxhbg,60f09e8d836fb8fd1e90a271,1,video-slider-response,31,11_p_in_in.mp4,906257.0,5,,21,80524.60000000149,100628.70000000298,,101268.80000000447,58,11,inanimate,outcome_in,cf_in
2576,58,2021-09-30 17:46:04.846624,jsr4u272s1fxhbg,60f09e8d836fb8fd1e90a271,1,video-slider-response,33,12_p_in_in.mp4,1013393.0,7,,16,6560.30000000447,12616.20000000298,,13176.30000000447,58,12,inanimate,outcome_in,cf_in
2577,58,2021-09-30 17:46:04.846624,jsr4u272s1fxhbg,60f09e8d836fb8fd1e90a271,1,video-slider-response,34,19_a_out_in.mp4,1079826.0,100,,100,62805.5,64229.60000000149,,64829.70000000298,58,19,animate,outcome_out,cf_in
