,id,prolificID,jspsychID,time_elapse,cause_agent,cause_patient,cause_agent_rt,cause_patient_rt,anim_check,tower_check,agent_check,sub_feedback1,sub_feedback2,subject_id,id,date,prolificID,jspsychID,completion,compelete_time,exp_cond
168,169,6169d947c10b18bb9541b6d9,4jvgjos970jekrk,76397.0,[33],[75],[31961],[34003],1,1,0,what hit first,n/a,179,179,2021-11-29 12:06:31.086398,6169d947c10b18bb9541b6d9,4jvgjos970jekrk,1,,inanimate_moral
169,170,58b74a11211f4500013aa629,c1k692r511q4n1z,85717.0,[41],[59],[33791.99999999999],[31530.999999999993],1,1,0,"Pink had an effect on green, but it was green that actually hit the tower. ",No. I thought it was about how one thing could influence another without being the direct cause of a following event.,181,181,2021-11-29 12:06:33.461595,58b74a11211f4500013aa629,c1k692r511q4n1z,1,,inanimate_moral
170,171,602a68f190ccb203ce5a66cf,03hw8m3kxt2et0k,39359.0,[14],[86],[15306.5],[17668.60000000149],1,1,0,I was listening to my heart.,No technical diffuculties. I think balls are meant to symbolize people.,183,183,2021-11-29 12:07:11.639387,602a68f190ccb203ce5a66cf,03hw8m3kxt2et0k,1,,inanimate_moral
171,172,5f8376e9c2a1d34fac44b0b3,dtv916fvj6nat2t,55887.0,[0],"[60, 100]",[21354.5],"[18772.700000000186, 24478.599999999627]",1,1,0,Visual,,185,185,2021-11-29 12:07:27.143052,5f8376e9c2a1d34fac44b0b3,dtv916fvj6nat2t,1,,inanimate_moral
172,173,5ee92b925f0f482bb1e73668,0x59abda3npdw20,42905.0,[61],[72],[19784],[23246],1,1,0,"Green was more responsible because it actually knocked the tower over.  I gave pink some responsibility, because it caused green's momentum to increase shortly before hitting the tower.",nothing comes to mind.,187,187,2021-11-29 12:07:43.500695,5ee92b925f0f482bb1e73668,0x59abda3npdw20,1,,inanimate_moral
173,174,5ea1a77e8366db071365429f,jddzoulbrrxoyrh,72626.0,"[50, 61]","[50, 61]","[39096.799999952316, 42950.09999990463]","[40348.199999928474, 44660]",1,1,0,the speed and direction of both balls,None,184,184,2021-11-29 12:07:13.267410,5ea1a77e8366db071365429f,jddzoulbrrxoyrh,1,,inanimate_moral
174,175,5ba1a06b0686690001f514ae,mxfhpykouf9rn6z,175470.0,[72],[72],[89442.30000001192],[96953.20000004768],1,1,0,both balls were involved,n/a,163,163,2021-11-29 12:05:18.203007,5ba1a06b0686690001f514ae,mxfhpykouf9rn6z,1,,inanimate_moral
175,176,5f8394cdd4459c14c000697e,max2lm3zhkjlxm3,34637.0,[54],[67],[16760],[20224.30000000028],1,1,0,"Momentum of the pink was a factor, but the green was the one that hit the tower",,188,188,2021-11-29 12:07:56.037270,5f8394cdd4459c14c000697e,max2lm3zhkjlxm3,1,,inanimate_moral
176,177,614de6fa0215b80b2d767768,lngoj15byovqpb8,44440.0,[70],[53],[21077],[24124],1,1,0,I watched the clip more than once,,189,189,2021-11-29 12:08:02.290376,614de6fa0215b80b2d767768,lngoj15byovqpb8,1,,inanimate_moral
177,178,5f32a8edb38900000896b87d,myxbxxcpykdgexc,66519.0,[33],[80],[30580],[32395.80000001192],1,1,0,"Which ball hit the tower first, speed of the balls",,186,186,2021-11-29 12:07:42.920260,5f32a8edb38900000896b87d,myxbxxcpykdgexc,1,,inanimate_moral
178,179,610bd035f652bf4f1c072534,y9kk1gzas59u7qa,38558.0,[0],[100],[17859.300000190735],[21010.900000095367],1,1,0,I described what i saw,,190,190,2021-11-29 12:08:21.703826,610bd035f652bf4f1c072534,y9kk1gzas59u7qa,1,,inanimate_moral
179,180,611ff0a89e5a6e3738f3041a,3p8f4cbl5r0ac0y,34651.0,[38],[64],[17540.19999999553],[19749.89999999851],1,1,0,"Weight of the blocks in the tower, weights of the balls, speed required to knock the tower down",,191,191,2021-11-29 12:08:31.272454,611ff0a89e5a6e3738f3041a,3p8f4cbl5r0ac0y,1,,inanimate_moral
180,181,5d6938ecf25a8e0001e44a11,wr7zkguetcpuuww,61700.0,[30],[74],[28843],[31104],1,1,0,direction of the two balls,all ok,177,177,2021-11-29 12:06:16.526994,5d6938ecf25a8e0001e44a11,wr7zkguetcpuuww,1,,inanimate_moral
181,182,5bc63a7e186a6500016a127d,0d700pt7phzejr8,50841.0,[28],"[63, 66]",[18324.39999985695],"[21093.099999904633, 27259.89999985695]",1,1,0,"Original cause, what was originally happening",No,193,193,2021-11-29 12:08:37.699757,5bc63a7e186a6500016a127d,0d700pt7phzejr8,1,,inanimate_moral
182,183,5bdc5287ee217b00012467d3,3cw06e6farrh1jg,34743.0,[0],[100],[15528.79999999702],[17806.39999999851],1,1,0,Speed and colour of balls,"easy to understand, instructions say its going to take an hour.",195,195,2021-11-29 12:09:01.720236,5bdc5287ee217b00012467d3,3cw06e6farrh1jg,1,,inanimate_moral
183,184,574dc90512d86b000f833ab0,mbn9nu9n2kny1ak,53263.0,[28],[69],[25983.599999904633],[27285.5],1,1,0,While pink increased greens rate of speed I think green would have knocked down the tower even without pink hitting it.,Everything worked well.,196,196,2021-11-29 12:09:04.352277,574dc90512d86b000f833ab0,mbn9nu9n2kny1ak,1,,inanimate_moral
184,185,55e2dcb5c70c7a00112a58b0,fmohkdwql6kbg83,57915.0,[18],[22],[31923.000000000007],[38261],1,1,0,Which ball collided with the blocks,None,194,194,2021-11-29 12:09:00.951565,55e2dcb5c70c7a00112a58b0,fmohkdwql6kbg83,1,,inanimate_moral
185,186,6172699de105f1e69f47b3bd,59mf79p180sj99j,94108.0,[65],[100],[47787.10000002384],[49488.200000047684],1,1,0,I considered whether each ball would have hit the tower if the other was not present.,No tech issues. Task was straightforward. It reminded me of a traffic collision and assessing which driver (ball) was at fault,192,192,2021-11-29 12:08:36.256744,6172699de105f1e69f47b3bd,59mf79p180sj99j,1,,inanimate_moral
186,187,5dc6a4036a24b54b39a1474c,2wvaq898bumvku0,51955.0,"[0, 28, 30]","[100, 77]","[18134.40000000596, 26981.59999999404, 27485.30000001192]","[19262.20000001788, 28741.59999999404]",1,1,0,Movement in video,,198,198,2021-11-29 12:09:27.718883,5dc6a4036a24b54b39a1474c,2wvaq898bumvku0,1,,inanimate_moral
187,188,595faee2135b5e0001928af8,eplpnoh8z0h1sbg,70830.0,[43],"[61, 73]",[22004.400000035763],"[25543.200000047684, 29563.100000023842]",1,1,0,which ball actually hit the tower,no all fine,197,197,2021-11-29 12:09:11.887951,595faee2135b5e0001928af8,eplpnoh8z0h1sbg,1,,inanimate_moral
188,189,5e701e3f2030ef5f9a230a14,bb57v8s0t17zut9,40408.0,[0],[100],[18658.400000095367],[20841.799999952316],1,1,0,Watched the video and answered the question based on what I saw.,,199,199,2021-11-29 12:09:53.360762,5e701e3f2030ef5f9a230a14,bb57v8s0t17zut9,1,,inanimate_moral
189,190,5b66ce776f0d0400010d678d,2210vex2rbdvv9g,46404.0,[0],[100],[15232.5],[17163.900000095367],1,1,0,I made the judgement based on which ball actually collided with the tower,"I thought this task was very easy, I experienced no technical difficulties. ",202,202,2021-11-29 12:10:03.932048,5b66ce776f0d0400010d678d,2210vex2rbdvv9g,1,,inanimate_moral
190,191,5eb192fcbb01520b5cae89ee,bq6rbffcnmc6pba,42672.0,[84],[73],[17975.100000023842],[21173.899999976158],1,1,0,both balls were on a path to collide with the tower but the pink ball increased the speed of the green to cause the tower to fall.,none,203,203,2021-11-29 12:10:12.192486,5eb192fcbb01520b5cae89ee,bq6rbffcnmc6pba,1,,inanimate_moral
191,192,5ecc0ae50cf6970c228a6bd6,ppuz4eer6rhsjjq,64584.0,"[79, 86]","[58, 67, 68, 67]","[21306.700000047684, 30006.5]","[27479.599999904633, 31871.599999904633, 34457.5, 36140.5]",1,1,0,I considered the original speed of the balls before collision with each other,No difficulties,201,201,2021-11-29 12:09:58.715712,5ecc0ae50cf6970c228a6bd6,ppuz4eer6rhsjjq,1,,inanimate_moral
192,193,5d4f37939e116b0001c1fd1f,9c40xr78xbxssk2,61371.0,[0],[100],[24128.599999964237],[27716.599999964237],1,1,0,,,200,200,2021-11-29 12:09:57.472396,5d4f37939e116b0001c1fd1f,9c40xr78xbxssk2,1,,inanimate_moral
193,194,5dd01213f83c9f102a98ce84,vc7lq9t6gcz5red,44968.0,[7],[98],[20437.09000002127],[28921.289999969304],1,1,0,which ball hit first,,206,206,2021-11-29 12:11:06.189582,5dd01213f83c9f102a98ce84,vc7lq9t6gcz5red,1,,inanimate_moral
194,195,5a1ef4706e1ea9000125017e,f45uprxphu3c778,44400.0,[3],[89],[17541.400000000373],[23501.400000000373],1,1,0,used my eyes to see the green ball hit the tower,,205,205,2021-11-29 12:11:06.054295,5a1ef4706e1ea9000125017e,f45uprxphu3c778,1,,inanimate_moral
195,196,5c8d6017c6e10f0001b1417d,alb6wmntc98b0qn,60283.0,"[61, 88]","[56, 60, 64, 68]","[19552.899999976158, 22218]","[21252.79999998212, 27926.899999976158, 28905.79999998212, 30668.899999976158]",1,1,0,,,207,207,2021-11-29 12:11:10.486422,5c8d6017c6e10f0001b1417d,alb6wmntc98b0qn,1,,inanimate_moral
196,197,5b03bbe9331e8100018f63cf,0b2u7fgjbotqkeo,67893.0,[0],[100],[27103],[29858],1,1,0,the direction of travel of the green ball was going before the pink ball struck the green ball.,"interesting one, no problems",208,208,2021-11-29 12:11:14.738687,5b03bbe9331e8100018f63cf,0b2u7fgjbotqkeo,1,,inanimate_moral
197,198,600c9846469bae3b54977f64,6jn5l7e0fk9wcca,61015.0,[21],"[80, 85]",[16412.19999998808],"[18920.399999976158, 19857.599999964237]",1,1,0,which ball hit the tower and which ball caused the events that led to hitting the tower,,209,209,2021-11-29 12:11:33.537202,600c9846469bae3b54977f64,6jn5l7e0fk9wcca,1,,inanimate_moral
198,199,5fa915e567510582b2104be1,u18tmlm6nhyv5jy,67065.0,[0],[0],[32386.199999928474],[37328.299999952316],1,1,0,Honestly I am not sure.,This whole task is confusing.,210,210,2021-11-29 12:11:38.275441,5fa915e567510582b2104be1,u18tmlm6nhyv5jy,1,,inanimate_moral
199,200,5dcaf14b6a24b57c7203565d,8faremhnw29l44k,75923.0,"[21, 20, 44]","[64, 52]","[18823, 20129, 38066]","[28300, 39482]",1,1,0,were they going to collide anyway,all good,212,212,2021-11-29 12:13:17.123897,5dcaf14b6a24b57c7203565d,8faremhnw29l44k,1,,inanimate_moral
200,201,5f7c3541f5e7bd01afb03c66,ohqjmoq63lq5wa9,208314.0,[0],[50],[84078.99999999999],[26827.999999999985],1,1,0,Which ball was first,No difficulties,211,211,2021-11-29 12:11:46.337285,5f7c3541f5e7bd01afb03c66,ohqjmoq63lq5wa9,1,,inanimate_moral
201,202,5f58ca2cc4e37f05525ef997,6t8jh8ccu63bhqq,41639.0,[21],[87],[19405.5],[22805.5],1,1,0,"Green ball was going to hit the tower, pink ball just moved it faster",None,215,215,2021-11-29 12:17:56.814002,5f58ca2cc4e37f05525ef997,6t8jh8ccu63bhqq,1,,inanimate_moral
202,203,6132572d113873b90f0c378d,qaqphbggr9wyu4d,78372.0,"[56, 56, 59, 65]","[57, 65]","[28696.199999999255, 34114.09999999963, 35636.29999999888, 39355.79999999888]","[32606.099999999627, 37817.5]",1,1,0,the extra impetus provided by the pink ball,,214,214,2021-11-29 12:17:27.891255,6132572d113873b90f0c378d,qaqphbggr9wyu4d,1,,inanimate_moral
203,204,5aeb628f5a2f4c0001a3b428,gzsow87d2shemmf,53655.0,[50],[60],[20978.39999999944],[26503.599999999627],1,1,0,Which ball was going in what direction first from what was presented,no difficulties,216,216,2021-11-29 12:36:36.788023,5aeb628f5a2f4c0001a3b428,gzsow87d2shemmf,1,,inanimate_moral
